edge_idx,scenario,zone,age_group,children
10071,baseline,zone,5_9,0.23
10070,baseline,zone,5_9,0.32
13388,baseline,zone,5_9,0.32
10076,baseline,zone,5_9,0.32
10077,baseline,zone,5_9,0.32
10075,baseline,zone,5_9,0.32
6588,baseline,zone,5_9,0.33
6589,baseline,zone,5_9,0.33
4761,baseline,zone,5_9,0.88
13390,baseline,zone,5_9,0.88
9317,baseline,zone,5_9,0.88
6280,baseline,zone,5_9,0.33
9318,baseline,zone,5_9,0.55
2164,baseline,zone,5_9,2.71
2165,baseline,zone,5_9,2.49
3150,baseline,zone,5_9,2.41
3151,baseline,zone,5_9,0.35
4917,baseline,zone,5_9,0.23
4915,baseline,zone,5_9,0.17
4914,baseline,zone,5_9,0.12
2932,baseline,zone,5_9,0.07
4858,baseline,zone,5_9,2.4
2682,baseline,zone,5_9,2.1
2681,baseline,zone,5_9,1.84
2627,baseline,zone,5_9,1.59
2626,baseline,zone,5_9,0.24
4676,baseline,zone,5_9,0.24
3648,baseline,zone,5_9,0.47
3653,baseline,zone,5_9,0.32
14638,baseline,zone,5_9,2.53
14641,baseline,zone,5_9,2.53
8978,baseline,zone,5_9,3.2
7068,baseline,zone,5_9,2.86
10491,baseline,zone,5_9,1.72
10409,baseline,zone,5_9,0.84
10206,baseline,zone,5_9,2.34
10210,baseline,zone,5_9,2.34
12122,baseline,zone,5_9,0.8
12992,baseline,zone,5_9,0.8
14504,baseline,zone,5_9,0.25
10740,baseline,zone,5_9,0.24
10741,baseline,zone,5_9,0.24
10743,baseline,zone,5_9,0.24
10744,baseline,zone,5_9,0.24
11082,baseline,zone,5_9,0.21
8367,baseline,zone,5_9,0.85
8368,baseline,zone,5_9,0.51
8374,baseline,zone,5_9,0.17
9699,baseline,zone,5_9,14.94
1631,baseline,zone,5_9,8.48
1632,baseline,zone,5_9,8.48
1783,baseline,zone,5_9,7.96
1654,baseline,zone,5_9,3.09
1655,baseline,zone,5_9,0.75
6595,baseline,zone,5_9,0.75
9713,baseline,zone,5_9,0.15
9630,baseline,zone,5_9,0.19
2475,baseline,zone,5_9,0.41
7310,baseline,zone,5_9,0.41
6044,baseline,zone,5_9,1.61
2633,baseline,zone,5_9,1.14
2480,baseline,zone,5_9,0.77
2478,baseline,zone,5_9,0.38
2481,baseline,zone,5_9,0.25
7160,baseline,zone,5_9,0.29
7153,baseline,zone,5_9,0.29
2858,baseline,zone,5_9,2.34
3966,baseline,zone,5_9,1.49
2854,baseline,zone,5_9,2.86
4772,baseline,zone,5_9,2.86
9846,baseline,zone,5_9,2.86
9847,baseline,zone,5_9,2.72
11036,baseline,zone,5_9,2.72
4769,baseline,zone,5_9,2.16
4770,baseline,zone,5_9,1.55
6276,baseline,zone,5_9,1.24
6275,baseline,zone,5_9,0.62
10347,baseline,zone,5_9,0.24
8331,baseline,zone,5_9,0.24
8330,baseline,zone,5_9,0.24
9946,baseline,zone,5_9,0.24
9555,baseline,zone,5_9,0.24
10366,baseline,zone,5_9,0.0
8324,baseline,zone,5_9,0.0
3088,baseline,zone,5_9,0.44
3092,baseline,zone,5_9,0.35
3149,baseline,zone,5_9,2.06
3153,baseline,zone,5_9,2.06
4919,baseline,zone,5_9,0.08
5781,baseline,zone,5_9,0.05
5018,baseline,zone,5_9,0.73
3655,baseline,zone,5_9,0.24
14936,baseline,zone,5_9,0.45
10722,baseline,zone,5_9,0.24
14935,baseline,zone,5_9,0.04
10213,baseline,zone,5_9,1.26
10216,baseline,zone,5_9,1.26
2445,baseline,zone,5_9,0.44
10957,baseline,zone,5_9,0.44
1780,baseline,zone,5_9,0.82
7383,baseline,zone,5_9,0.82
7382,baseline,zone,5_9,0.82
7381,baseline,zone,5_9,0.82
8347,baseline,zone,5_9,0.64
7379,baseline,zone,5_9,0.52
8366,baseline,zone,5_9,0.34
8372,baseline,zone,5_9,0.17
8373,baseline,zone,5_9,0.17
1643,baseline,zone,5_9,13.29
1645,baseline,zone,5_9,13.29
1635,baseline,zone,5_9,7.54
1634,baseline,zone,5_9,7.54
8361,baseline,zone,5_9,7.54
1649,baseline,zone,5_9,7.54
1647,baseline,zone,5_9,7.54
8765,baseline,zone,5_9,0.38
4663,baseline,zone,5_9,0.12
4550,baseline,zone,5_9,0.27
6043,baseline,zone,5_9,0.41
7307,baseline,zone,5_9,0.41
7163,baseline,zone,5_9,7.56
7626,baseline,zone,5_9,0.7
7623,baseline,zone,5_9,0.7
6274,baseline,zone,5_9,0.62
9910,baseline,zone,5_9,0.62
9911,baseline,zone,5_9,0.62
6273,baseline,zone,5_9,0.31
9848,baseline,zone,5_9,0.11
3007,baseline,zone,5_9,5.68
5495,baseline,zone,5_9,1.95
5494,baseline,zone,5_9,2.68
12598,baseline,zone,5_9,1.78
3152,baseline,zone,5_9,1.56
7389,baseline,zone,5_9,41.33
2939,baseline,zone,5_9,34.04
2938,baseline,zone,5_9,30.39
6171,baseline,zone,5_9,29.31
6170,baseline,zone,5_9,27.94
6227,baseline,zone,5_9,23.25
4874,baseline,zone,5_9,23.12
3991,baseline,zone,5_9,23.03
3993,baseline,zone,5_9,22.87
3270,baseline,zone,5_9,14.13
3271,baseline,zone,5_9,9.11
3323,baseline,zone,5_9,4.39
3656,baseline,zone,5_9,0.08
2937,baseline,zone,5_9,2.79
2940,baseline,zone,5_9,2.55
11605,baseline,zone,5_9,2.55
7398,baseline,zone,5_9,2.53
7399,baseline,zone,5_9,2.39
9332,baseline,zone,5_9,2.35
9333,baseline,zone,5_9,2.07
7673,baseline,zone,5_9,1.38
7125,baseline,zone,5_9,0.2
8924,baseline,zone,5_9,6.93
8926,baseline,zone,5_9,1.05
5411,baseline,zone,5_9,0.95
2991,baseline,zone,5_9,0.44
10492,baseline,zone,5_9,1.14
8343,baseline,zone,5_9,0.17
1652,baseline,zone,5_9,2.35
1656,baseline,zone,5_9,0.7
9691,baseline,zone,5_9,0.7
6596,baseline,zone,5_9,0.7
6598,baseline,zone,5_9,0.7
1784,baseline,zone,5_9,4.87
1661,baseline,zone,5_9,4.87
1660,baseline,zone,5_9,4.87
2225,baseline,zone,5_9,4.87
2223,baseline,zone,5_9,4.36
2222,baseline,zone,5_9,3.03
9688,baseline,zone,5_9,0.35
9687,baseline,zone,5_9,0.35
4665,baseline,zone,5_9,0.88
9678,baseline,zone,5_9,0.88
9680,baseline,zone,5_9,0.88
6016,baseline,zone,5_9,0.88
6017,baseline,zone,5_9,0.88
4389,baseline,zone,5_9,0.57
14516,baseline,zone,5_9,0.7
3451,baseline,zone,5_9,0.27
4771,baseline,zone,5_9,0.31
13545,baseline,zone,5_9,0.56
3002,baseline,zone,5_9,1.15
12597,baseline,zone,5_9,0.9
12093,baseline,zone,5_9,0.9
10236,baseline,zone,5_9,1.2
3155,baseline,zone,5_9,0.46
3272,baseline,zone,5_9,4.62
3325,baseline,zone,5_9,4.62
3324,baseline,zone,5_9,3.26
7388,baseline,zone,5_9,0.6
7390,baseline,zone,5_9,0.16
7674,baseline,zone,5_9,0.77
9331,baseline,zone,5_9,0.57
7675,baseline,zone,5_9,0.41
7404,baseline,zone,5_9,0.45
14462,baseline,zone,5_9,0.41
7402,baseline,zone,5_9,0.36
10782,baseline,zone,5_9,8.89
10863,baseline,zone,5_9,8.02
10703,baseline,zone,5_9,5.38
10704,baseline,zone,5_9,2.3
14914,baseline,zone,5_9,2.3
14913,baseline,zone,5_9,2.74
8920,baseline,zone,5_9,3.18
8922,baseline,zone,5_9,2.3
5055,baseline,zone,5_9,2.86
5054,baseline,zone,5_9,1.32
2191,baseline,zone,5_9,45.89
2190,baseline,zone,5_9,44.13
10451,baseline,zone,5_9,43.22
4413,baseline,zone,5_9,42.22
3332,baseline,zone,5_9,40.85
3331,baseline,zone,5_9,15.55
1546,baseline,zone,5_9,2.38
4071,baseline,zone,5_9,11.63
4072,baseline,zone,5_9,8.76
2499,baseline,zone,5_9,6.16
2498,baseline,zone,5_9,3.08
10299,baseline,zone,5_9,13.77
6809,baseline,zone,5_9,9.37
6808,baseline,zone,5_9,5.52
4714,baseline,zone,5_9,5.52
6807,baseline,zone,5_9,1.39
6806,baseline,zone,5_9,1.23
6488,baseline,zone,5_9,44.64
4787,baseline,zone,5_9,41.21
4139,baseline,zone,5_9,36.74
4140,baseline,zone,5_9,19.75
4141,baseline,zone,5_9,7.04
2364,baseline,zone,5_9,7.04
2362,baseline,zone,5_9,5.28
13762,baseline,zone,5_9,1.76
7065,baseline,zone,5_9,1.01
4450,baseline,zone,5_9,0.42
8348,baseline,zone,5_9,0.01
8353,baseline,zone,5_9,0.01
1782,baseline,zone,5_9,2.11
1629,baseline,zone,5_9,1.19
1627,baseline,zone,5_9,1.19
2518,baseline,zone,5_9,0.78
2519,baseline,zone,5_9,0.52
4541,baseline,zone,5_9,0.28
4292,baseline,zone,5_9,0.36
4391,baseline,zone,5_9,0.36
4392,baseline,zone,5_9,0.36
2151,baseline,zone,5_9,0.36
5528,baseline,zone,5_9,0.5
2155,baseline,zone,5_9,0.5
2156,baseline,zone,5_9,0.12
2884,baseline,zone,5_9,1.35
2887,baseline,zone,5_9,1.22
2890,baseline,zone,5_9,0.4
5971,baseline,zone,5_9,0.47
2634,baseline,zone,5_9,0.07
9874,baseline,zone,5_9,31.58
9871,baseline,zone,5_9,31.58
9869,baseline,zone,5_9,31.58
3541,baseline,zone,5_9,31.58
3554,baseline,zone,5_9,31.58
3555,baseline,zone,5_9,31.58
2195,baseline,zone,5_9,3.5
10181,baseline,zone,5_9,1.4
13177,baseline,zone,5_9,1.4
12090,baseline,zone,5_9,0.11
14859,baseline,zone,5_9,0.15
5713,baseline,zone,5_9,27.24
10095,baseline,zone,5_9,3.0
10097,baseline,zone,5_9,2.0
4635,baseline,zone,5_9,2.0
11592,baseline,zone,5_9,8.23
10458,baseline,zone,5_9,6.02
10457,baseline,zone,5_9,5.12
4632,baseline,zone,5_9,1.11
7393,baseline,zone,5_9,0.24
3266,baseline,zone,5_9,2.97
3264,baseline,zone,5_9,2.08
3998,baseline,zone,5_9,0.8
3999,baseline,zone,5_9,0.31
8921,baseline,zone,5_9,1.82
5056,baseline,zone,5_9,1.0
4713,baseline,zone,5_9,1.51
14009,baseline,zone,5_9,1.76
8356,baseline,zone,5_9,0.2
1785,baseline,zone,5_9,0.76
8365,baseline,zone,5_9,0.76
4540,baseline,zone,5_9,0.24
8750,baseline,zone,5_9,0.24
9660,baseline,zone,5_9,0.5
2221,baseline,zone,5_9,1.3
4295,baseline,zone,5_9,1.06
9671,baseline,zone,5_9,1.06
5524,baseline,zone,5_9,0.84
9715,baseline,zone,5_9,0.52
14625,baseline,zone,5_9,0.52
2157,baseline,zone,5_9,0.52
5388,baseline,zone,5_9,0.27
5970,baseline,zone,5_9,0.11
13178,baseline,zone,5_9,0.7
2861,baseline,zone,5_9,1.39
1697,baseline,zone,5_9,21.24
1751,baseline,zone,5_9,3.28
1755,baseline,zone,5_9,3.28
2611,baseline,zone,5_9,38.93
2609,baseline,zone,5_9,10.86
2607,baseline,zone,5_9,10.86
2608,baseline,zone,5_9,7.65
9919,baseline,zone,5_9,7.65
8586,baseline,zone,5_9,3.68
2605,baseline,zone,5_9,3.68
10096,baseline,zone,5_9,1.0
2981,baseline,zone,5_9,4.7
10219,baseline,zone,5_9,4.7
2983,baseline,zone,5_9,2.7
2984,baseline,zone,5_9,1.86
3418,baseline,zone,5_9,22.98
3422,baseline,zone,5_9,20.64
3421,baseline,zone,5_9,20.05
5992,baseline,zone,5_9,12.19
1739,baseline,zone,5_9,3.18
1738,baseline,zone,5_9,3.07
9151,baseline,zone,5_9,1.63
9149,baseline,zone,5_9,0.66
9148,baseline,zone,5_9,0.08
10862,baseline,zone,5_9,0.88
9335,baseline,zone,5_9,0.44
9334,baseline,zone,5_9,0.44
14874,baseline,zone,5_9,0.76
14876,baseline,zone,5_9,0.76
5612,baseline,zone,5_9,0.31
4545,baseline,zone,5_9,0.53
4546,baseline,zone,5_9,0.53
8757,baseline,zone,5_9,0.53
4543,baseline,zone,5_9,0.25
4542,baseline,zone,5_9,0.25
12085,baseline,zone,5_9,0.25
9672,baseline,zone,5_9,0.37
2889,baseline,zone,5_9,0.27
1550,baseline,zone,5_9,30.48
1552,baseline,zone,5_9,26.09
6396,baseline,zone,5_9,53.41
6395,baseline,zone,5_9,40.14
13527,baseline,zone,5_9,40.14
13539,baseline,zone,5_9,40.14
11989,baseline,zone,5_9,39.72
11042,baseline,zone,5_9,39.72
6398,baseline,zone,5_9,39.33
6399,baseline,zone,5_9,8.86
6483,baseline,zone,5_9,4.25
10264,baseline,zone,5_9,1.26
6397,baseline,zone,5_9,29.7
4939,baseline,zone,5_9,26.78
4937,baseline,zone,5_9,26.26
4935,baseline,zone,5_9,3.63
4031,baseline,zone,5_9,3.63
4032,baseline,zone,5_9,3.11
4033,baseline,zone,5_9,2.27
4936,baseline,zone,5_9,21.86
5749,baseline,zone,5_9,6.31
5748,baseline,zone,5_9,5.8
4038,baseline,zone,5_9,5.27
4035,baseline,zone,5_9,2.98
1699,baseline,zone,5_9,17.6
10380,baseline,zone,5_9,17.6
9492,baseline,zone,5_9,17.6
1695,baseline,zone,5_9,17.51
1693,baseline,zone,5_9,15.83
2614,baseline,zone,5_9,15.26
2613,baseline,zone,5_9,15.26
6204,baseline,zone,5_9,13.15
6203,baseline,zone,5_9,12.91
5430,baseline,zone,5_9,12.91
5429,baseline,zone,5_9,12.31
2691,baseline,zone,5_9,12.25
2692,baseline,zone,5_9,11.43
2145,baseline,zone,5_9,11.43
2146,baseline,zone,5_9,9.98
2689,baseline,zone,5_9,4.59
3887,baseline,zone,5_9,4.59
3885,baseline,zone,5_9,2.62
6560,baseline,zone,5_9,1.39
1694,baseline,zone,5_9,1.67
7642,baseline,zone,5_9,1.67
7641,baseline,zone,5_9,1.36
7634,baseline,zone,5_9,1.36
1698,baseline,zone,5_9,2.03
2618,baseline,zone,5_9,1.91
2604,baseline,zone,5_9,1.88
2602,baseline,zone,5_9,1.88
2621,baseline,zone,5_9,1.88
2612,baseline,zone,5_9,20.29
4095,baseline,zone,5_9,15.73
6615,baseline,zone,5_9,8.97
10240,baseline,zone,5_9,8.97
2978,baseline,zone,5_9,126.8
2977,baseline,zone,5_9,3.55
14261,baseline,zone,5_9,3.55
14259,baseline,zone,5_9,3.55
6289,baseline,zone,5_9,2.54
6290,baseline,zone,5_9,2.18
6699,baseline,zone,5_9,2.18
3056,baseline,zone,5_9,3.95
1734,baseline,zone,5_9,0.44
9150,baseline,zone,5_9,0.17
10861,baseline,zone,5_9,0.44
1543,baseline,zone,5_9,0.88
1542,baseline,zone,5_9,0.88
2641,baseline,zone,5_9,19.81
2642,baseline,zone,5_9,17.66
2069,baseline,zone,5_9,16.75
2070,baseline,zone,5_9,15.11
10498,baseline,zone,5_9,5.92
10310,baseline,zone,5_9,3.23
4142,baseline,zone,5_9,5.53
2629,baseline,zone,5_9,11.55
1515,baseline,zone,5_9,0.26
1516,baseline,zone,5_9,0.02
7566,baseline,zone,5_9,0.02
1565,baseline,zone,5_9,0.02
1564,baseline,zone,5_9,0.02
1616,baseline,zone,5_9,0.02
1640,baseline,zone,5_9,0.31
10091,baseline,zone,5_9,0.2
4420,baseline,zone,5_9,1.57
4422,baseline,zone,5_9,1.15
4424,baseline,zone,5_9,0.31
3875,baseline,zone,5_9,1.9
3878,baseline,zone,5_9,1.69
13255,baseline,zone,5_9,1.06
3879,baseline,zone,5_9,0.22
9323,baseline,zone,5_9,0.07
4296,baseline,zone,5_9,0.24
5500,baseline,zone,5_9,0.24
5501,baseline,zone,5_9,0.24
9676,baseline,zone,5_9,0.24
5525,baseline,zone,5_9,0.27
5504,baseline,zone,5_9,0.27
1670,baseline,zone,5_9,2.11
3886,baseline,zone,5_9,1.96
7632,baseline,zone,5_9,1.4
7637,baseline,zone,5_9,0.7
9583,baseline,zone,5_9,0.06
9586,baseline,zone,5_9,0.06
2619,baseline,zone,5_9,1.88
4678,baseline,zone,5_9,1.88
4679,baseline,zone,5_9,0.11
10102,baseline,zone,5_9,0.06
10241,baseline,zone,5_9,2.26
13061,baseline,zone,5_9,2.26
4094,baseline,zone,5_9,1.52
2610,baseline,zone,5_9,0.5
5194,baseline,zone,5_9,7.86
5193,baseline,zone,5_9,7.19
6682,baseline,zone,5_9,5.34
6683,baseline,zone,5_9,5.1
3988,baseline,zone,5_9,4.33
9143,baseline,zone,5_9,0.47
9138,baseline,zone,5_9,0.47
5929,baseline,zone,5_9,16.52
5932,baseline,zone,5_9,15.59
2065,baseline,zone,5_9,13.79
2063,baseline,zone,5_9,7.53
3330,baseline,zone,5_9,10.56
2443,baseline,zone,5_9,80.23
10865,baseline,zone,5_9,0.96
10867,baseline,zone,5_9,0.72
10868,baseline,zone,5_9,0.6
1671,baseline,zone,5_9,0.84
12478,baseline,zone,5_9,0.84
6484,baseline,zone,5_9,3.44
5115,baseline,zone,5_9,3.44
5113,baseline,zone,5_9,2.17
1674,baseline,zone,5_9,0.48
3318,baseline,zone,5_9,1.78
3316,baseline,zone,5_9,1.78
3703,baseline,zone,5_9,0.06
8605,baseline,zone,5_9,0.92
8612,baseline,zone,5_9,0.92
8608,baseline,zone,5_9,0.92
5715,baseline,zone,5_9,0.92
5716,baseline,zone,5_9,0.92
11550,baseline,zone,5_9,0.92
11552,baseline,zone,5_9,0.92
2974,baseline,zone,5_9,122.61
2975,baseline,zone,5_9,122.16
2036,baseline,zone,5_9,121.72
2037,baseline,zone,5_9,12.79
2972,baseline,zone,5_9,8.49
2269,baseline,zone,5_9,5.69
2270,baseline,zone,5_9,4.65
8596,baseline,zone,5_9,4.65
8595,baseline,zone,5_9,4.65
8601,baseline,zone,5_9,4.65
8592,baseline,zone,5_9,5.12
8594,baseline,zone,5_9,5.12
8598,baseline,zone,5_9,3.24
2007,baseline,zone,5_9,3.24
2006,baseline,zone,5_9,2.77
14604,baseline,zone,5_9,2.77
2973,baseline,zone,5_9,3.17
13115,baseline,zone,5_9,3.17
13114,baseline,zone,5_9,0.54
3990,baseline,zone,5_9,1.05
10778,baseline,zone,5_9,0.41
13052,baseline,zone,5_9,0.2
13054,baseline,zone,5_9,0.16
3798,baseline,zone,5_9,7.34
3329,baseline,zone,5_9,1.54
5731,baseline,zone,5_9,1.77
2631,baseline,zone,5_9,1.8
5734,baseline,zone,5_9,1.8
12690,baseline,zone,5_9,0.64
12695,baseline,zone,5_9,0.57
6260,baseline,zone,5_9,0.57
2179,baseline,zone,5_9,55.57
2177,baseline,zone,5_9,0.51
2181,baseline,zone,5_9,0.4
2509,baseline,zone,5_9,0.17
3119,baseline,zone,5_9,0.06
2508,baseline,zone,5_9,0.11
4323,baseline,zone,5_9,0.06
12477,baseline,zone,5_9,0.42
12479,baseline,zone,5_9,0.42
4030,baseline,zone,5_9,0.52
3319,baseline,zone,5_9,0.42
2143,baseline,zone,5_9,0.7
4680,baseline,zone,5_9,1.65
4682,baseline,zone,5_9,0.07
14629,baseline,zone,5_9,0.07
10345,baseline,zone,5_9,0.07
4681,baseline,zone,5_9,1.58
11677,baseline,zone,5_9,1.58
13031,baseline,zone,5_9,1.58
8597,baseline,zone,5_9,1.88
4069,baseline,zone,5_9,1.32
3117,baseline,zone,5_9,1.32
12593,baseline,zone,5_9,1.08
13055,baseline,zone,5_9,0.04
3209,baseline,zone,5_9,1.65
5371,baseline,zone,5_9,60.29
5370,baseline,zone,5_9,31.3
12522,baseline,zone,5_9,31.3
12521,baseline,zone,5_9,30.72
2188,baseline,zone,5_9,30.18
2187,baseline,zone,5_9,22.61
5368,baseline,zone,5_9,13.72
5365,baseline,zone,5_9,4.82
5364,baseline,zone,5_9,4.26
10497,baseline,zone,5_9,4.06
10494,baseline,zone,5_9,0.15
7568,baseline,zone,5_9,0.01
10869,baseline,zone,5_9,0.24
5114,baseline,zone,5_9,0.52
13213,baseline,zone,5_9,0.52
4938,baseline,zone,5_9,0.52
14201,baseline,zone,5_9,0.52
3753,baseline,zone,5_9,15.55
3752,baseline,zone,5_9,2.76
12433,baseline,zone,5_9,2.19
3571,baseline,zone,5_9,1.63
3570,baseline,zone,5_9,0.53
3572,baseline,zone,5_9,0.56
2361,baseline,zone,5_9,3.6
2358,baseline,zone,5_9,2.69
4684,baseline,zone,5_9,1.49
4683,baseline,zone,5_9,0.37
14616,baseline,zone,5_9,0.47
14804,baseline,zone,5_9,0.47
14805,baseline,zone,5_9,0.47
2005,baseline,zone,5_9,0.47
8602,baseline,zone,5_9,0.47
2038,baseline,zone,5_9,108.94
2039,baseline,zone,5_9,0.4
10301,baseline,zone,5_9,2.71
10337,baseline,zone,5_9,1.36
7062,baseline,zone,5_9,0.73
10789,baseline,zone,5_9,78.82
10790,baseline,zone,5_9,1.2
10873,baseline,zone,5_9,0.24
10872,baseline,zone,5_9,0.12
10791,baseline,zone,5_9,0.96
4423,baseline,zone,5_9,0.21
6746,baseline,zone,5_9,1.61
6267,baseline,zone,5_9,56.5
13239,baseline,zone,5_9,0.15
7023,baseline,zone,5_9,28.26
6394,baseline,zone,5_9,12.84
6796,baseline,zone,5_9,10.78
2359,baseline,zone,5_9,1.84
2686,baseline,zone,5_9,1.84
2683,baseline,zone,5_9,1.07
2685,baseline,zone,5_9,1.07
6546,baseline,zone,5_9,0.56
2688,baseline,zone,5_9,0.83
2690,baseline,zone,5_9,0.27
1816,baseline,zone,5_9,0.16
2967,baseline,zone,5_9,1.0
2965,baseline,zone,5_9,0.43
2966,baseline,zone,5_9,0.56
2268,baseline,zone,5_9,0.22
2041,baseline,zone,5_9,107.49
2042,baseline,zone,5_9,107.49
2140,baseline,zone,5_9,107.49
2142,baseline,zone,5_9,107.49
14651,baseline,zone,5_9,107.49
3116,baseline,zone,5_9,0.13
3931,baseline,zone,5_9,0.13
3932,baseline,zone,5_9,0.13
4601,baseline,zone,5_9,0.07
3425,baseline,zone,5_9,0.07
3426,baseline,zone,5_9,0.04
4604,baseline,zone,5_9,0.04
5197,baseline,zone,5_9,0.24
6172,baseline,zone,5_9,0.44
7400,baseline,zone,5_9,0.36
5378,baseline,zone,5_9,0.36
4881,baseline,zone,5_9,0.18
4882,baseline,zone,5_9,0.09
11593,baseline,zone,5_9,0.09
7396,baseline,zone,5_9,0.01
14882,baseline,zone,5_9,0.24
14881,baseline,zone,5_9,0.24
14888,baseline,zone,5_9,0.24
14887,baseline,zone,5_9,0.24
10501,baseline,zone,5_9,0.24
6738,baseline,zone,5_9,2.13
11664,baseline,zone,5_9,0.41
12389,baseline,zone,5_9,0.42
12390,baseline,zone,5_9,0.31
6265,baseline,zone,5_9,56.27
6263,baseline,zone,5_9,55.79
2178,baseline,zone,5_9,54.99
6261,baseline,zone,5_9,54.99
12699,baseline,zone,5_9,54.99
12700,baseline,zone,5_9,24.57
12697,baseline,zone,5_9,24.57
12691,baseline,zone,5_9,24.57
11184,baseline,zone,5_9,30.42
2914,baseline,zone,5_9,30.28
7021,baseline,zone,5_9,33.75
6353,baseline,zone,5_9,28.38
1554,baseline,zone,5_9,4.06
4944,baseline,zone,5_9,9.68
4942,baseline,zone,5_9,3.49
12995,baseline,zone,5_9,0.69
6795,baseline,zone,5_9,1.57
7165,baseline,zone,5_9,0.79
6400,baseline,zone,5_9,1.18
3755,baseline,zone,5_9,7.94
7450,baseline,zone,5_9,4.18
7449,baseline,zone,5_9,4.18
7442,baseline,zone,5_9,4.18
3754,baseline,zone,5_9,4.32
2360,baseline,zone,5_9,0.91
14211,baseline,zone,5_9,0.76
14246,baseline,zone,5_9,0.4
12620,baseline,zone,5_9,0.69
5793,baseline,zone,5_9,0.19
5792,baseline,zone,5_9,0.11
7857,baseline,zone,5_9,0.11
13168,baseline,zone,5_9,0.11
8120,baseline,zone,5_9,0.55
8126,baseline,zone,5_9,0.55
8127,baseline,zone,5_9,0.33
7463,baseline,zone,5_9,0.17
8106,baseline,zone,5_9,0.22
1752,baseline,zone,5_9,0.05
4098,baseline,zone,5_9,0.05
4096,baseline,zone,5_9,0.05
2271,baseline,zone,5_9,0.05
5717,baseline,zone,5_9,0.05
12145,baseline,zone,5_9,107.24
12146,baseline,zone,5_9,107.24
2139,baseline,zone,5_9,0.0
5192,baseline,zone,5_9,0.4
11904,baseline,zone,5_9,0.15
11903,baseline,zone,5_9,0.08
6226,baseline,zone,5_9,0.04
9131,baseline,zone,5_9,55.0
9132,baseline,zone,5_9,54.87
9135,baseline,zone,5_9,54.11
6527,baseline,zone,5_9,54.11
6526,baseline,zone,5_9,0.14
9136,baseline,zone,5_9,0.12
9269,baseline,zone,5_9,0.03
11821,baseline,zone,5_9,0.04
9271,baseline,zone,5_9,0.04
9142,baseline,zone,5_9,1.29
14144,baseline,zone,5_9,1.29
9188,baseline,zone,5_9,1.05
5369,baseline,zone,5_9,28.47
6040,baseline,zone,5_9,27.58
6041,baseline,zone,5_9,25.33
6379,baseline,zone,5_9,25.33
6380,baseline,zone,5_9,17.46
10171,baseline,zone,5_9,17.15
3174,baseline,zone,5_9,13.77
2744,baseline,zone,5_9,11.6
2743,baseline,zone,5_9,0.25
4111,baseline,zone,5_9,8.36
4107,baseline,zone,5_9,0.86
4110,baseline,zone,5_9,6.54
4113,baseline,zone,5_9,1.08
5367,baseline,zone,5_9,8.68
12126,baseline,zone,5_9,0.54
2911,baseline,zone,5_9,0.18
12891,baseline,zone,5_9,2.8
4943,baseline,zone,5_9,6.19
7443,baseline,zone,5_9,1.82
7448,baseline,zone,5_9,1.82
7451,baseline,zone,5_9,3.77
7444,baseline,zone,5_9,3.22
7436,baseline,zone,5_9,0.1
7435,baseline,zone,5_9,0.1
11609,baseline,zone,5_9,3.7
2250,baseline,zone,5_9,0.09
2251,baseline,zone,5_9,0.09
2253,baseline,zone,5_9,0.09
14129,baseline,zone,5_9,0.37
12929,baseline,zone,5_9,0.45
12926,baseline,zone,5_9,0.08
11723,baseline,zone,5_9,0.05
11722,baseline,zone,5_9,0.05
2087,baseline,zone,5_9,0.05
2089,baseline,zone,5_9,0.05
2264,baseline,zone,5_9,0.02
11351,baseline,zone,5_9,0.02
8029,baseline,zone,5_9,0.02
8027,baseline,zone,5_9,0.02
8105,baseline,zone,5_9,0.17
4688,baseline,zone,5_9,0.17
4685,baseline,zone,5_9,0.2
10173,baseline,zone,5_9,0.2
7820,baseline,zone,5_9,0.15
7821,baseline,zone,5_9,0.15
6406,baseline,zone,5_9,0.15
3424,baseline,zone,5_9,0.03
14918,baseline,zone,5_9,0.12
2034,baseline,zone,5_9,0.07
2032,baseline,zone,5_9,0.05
2035,baseline,zone,5_9,0.05
6042,baseline,zone,5_9,1.19
4112,baseline,zone,5_9,4.54
4114,baseline,zone,5_9,4.04
4117,baseline,zone,5_9,2.33
6755,baseline,zone,5_9,8.15
6754,baseline,zone,5_9,8.15
2319,baseline,zone,5_9,7.82
2317,baseline,zone,5_9,1.11
6952,baseline,zone,5_9,1.11
2320,baseline,zone,5_9,0.48
8312,baseline,zone,5_9,0.25
6124,baseline,zone,5_9,0.18
3910,baseline,zone,5_9,0.16
10788,baseline,zone,5_9,76.96
6303,baseline,zone,5_9,76.83
6304,baseline,zone,5_9,5.56
3512,baseline,zone,5_9,4.35
3511,baseline,zone,5_9,3.39
13870,baseline,zone,5_9,1.21
14025,baseline,zone,5_9,0.88
6854,baseline,zone,5_9,0.55
6747,baseline,zone,5_9,0.11
2912,baseline,zone,5_9,28.45
2707,baseline,zone,5_9,0.09
9330,baseline,zone,5_9,2.1
9328,baseline,zone,5_9,2.1
12888,baseline,zone,5_9,0.7
14744,baseline,zone,5_9,5.59
4946,baseline,zone,5_9,4.41
11179,baseline,zone,5_9,0.39
6564,baseline,zone,5_9,26.12
3729,baseline,zone,5_9,18.64
3728,baseline,zone,5_9,16.76
